file,S_conc,Qcmb_final,Qa_final,t_final(Myrs),r_cmb,rsnow_final,Pcen,kcmb_final,sigma,Lcmb,Tmcmb,EJ_final,ADR_final,Brms_final,Ro_final,Rm_final,lp final,MEKE_Final,rho_solid,rho_liquid,rho,entropy_melting,alpha_c,Cp,alphaT,failure_reason
<_io.BufferedReader name='../300km/output_snow_kelFeSVostryakov/S=5_q=1_adiabatic.pik'>,0.05,0.11309733552923255,0.29236779416738595,9.5,300.0,0.0,5.58697690868887,26.287242937904143,632202.4954115816,293112.69921698474,1842.1001233518673,[50139.36376836],0.38682284670778455,0.0005223772349766778,0.00407548362300912,152.2754844155364,34000.329406058845,15.664279505129189,7688.779266967657,6832.773584123133,6832.773584123133,1.467859375147489e-23,1.420769256259631,[752.30301587],[7.00227877e-05],Snow zone covers whole core
<_io.BufferedReader name='../300km/output_snow_kelFeSVostryakov/S=5_q=5_adiabatic.pik'>,0.05,0.5654866776461628,0.29236779044516514,1.9,300.0,0.0,5.586976908695866,26.287242937335595,632202.4954115816,293112.69916786044,1842.1001232888689,[271301.04735513],1.9341142581123516,0.0009170831471903294,0.008631354474308212,322.49948867315385,41016.414648139595,10.763673699444446,7688.7792670022245,6832.773584163855,6832.773584163855,1.467859375100369e-23,1.4207692562662715,[752.3030254],[7.00227877e-05],Snow zone covers whole core
<_io.BufferedReader name='../300km/output_snow_kelFeSVostryakov/S=5_q=10_adiabatic.pik'>,0.05,1.1309733552923256,0.29237553399485083,1.04,300.0,0.0,5.586976908695866,26.287242937335595,632202.4954115816,293120.46244693454,1842.173374998945,[493504.25737945],3.8682071555964814,0.0015682339485725116,0.03463498033881366,470.77707991258717,35014.00882579089,5.373317800003245,7688.7792670022245,6832.773584163855,6832.773584163855,1.467859375100369e-23,1.4207692562662715,[752.3030254],[7.00227877e-05],Snow zone covers whole core
<_io.BufferedReader name='../300km/output_snow_kelFeSVostryakov/S=10_q=1_adiabatic.pik'>,0.1,0.11309733552923255,0.21960684401299177,39.0,300.0,0.0,5.528289491384369,21.58335710894581,424333.11755876435,260591.75972073988,1735.3936533325884,[33399.49679624],0.5149878986698854,0.0006323766682271094,0.011082548522666921,95.74325354626595,25626.054008018018,9.49905012267142,7735.78131989534,6482.201208109136,6482.201208109136,1.3855567320902063e-23,0.990785878878593,[691.70403164],[6.59040354e-05],Snow zone covers whole core
<_io.BufferedReader name='../300km/output_snow_kelFeSVostryakov/S=10_q=5_adiabatic.pik'>,0.1,0.5654866776461628,0.2196068446969798,7.8,300.0,0.0,5.5282894913856335,21.58335710907453,424333.11755876435,260591.75972771674,1735.3936533265235,[183003.73513175],2.5749394853327283,0.0011148483108187682,0.02360257727625034,203.9051394358104,30957.208042389368,6.50909014087485,7735.781319887579,6482.201208116897,6482.201208116897,1.3855567320986636e-23,0.9907858788749513,[691.70402949],[6.59040354e-05],Snow zone covers whole core
<_io.BufferedReader name='../300km/output_snow_kelFeSVostryakov/S=10_q=10_adiabatic.pik'>,0.1,1.1309733552923256,0.21961503431931176,3.9,300.0,0.0,5.5282894913856335,21.58335710907453,424333.11755876435,260601.47776768915,1735.4864174560548,[376468.23779631],5.149777494436787,0.0022592324689906427,0.1536675485954169,328.17620339995534,24586.434881886737,2.5509909530451416,7735.781319887579,6482.201208116897,6482.201208116897,1.3855567320986636e-23,0.9907858788749513,[691.70402949],[6.59040354e-05],Snow zone covers whole core
<_io.BufferedReader name='../300km/output_snow_kelFeSVostryakov/S=15_q=1_adiabatic.pik'>,0.15,0.11309733552923255,0.17111835370445577,75.0,300.0,0.0,5.493024066704797,17.96020210363898,307527.62832310447,221747.73722960832,1606.0639594740385,[26998.37409678],0.6609139814700801,0.0005626684671298205,0.009431295875562847,61.641746168335345,25147.428107200638,10.297085413467766,7793.615671167894,6262.108402035932,6262.108402035932,1.273844388298981e-23,0.7435297716267425,[632.57405538],[6.31234832e-05],Snow zone covers whole core
<_io.BufferedReader name='../300km/output_snow_kelFeSVostryakov/S=15_q=5_adiabatic.pik'>,0.15,0.5654866776461628,0.17111835373524312,15.0,300.0,0.0,5.493024066702814,17.96020210364591,307527.62832310447,221747.73723155694,1606.0639594729307,[148637.90923197],3.3045699067558094,0.000993535151411446,0.02012853889262277,131.55756052744738,30395.115243486372,7.048454075939265,7793.615671167422,6262.1084020233375,6262.1084020233375,1.2738443883092507e-23,0.743529771628238,[632.57405526],[6.31234832e-05],Snow zone covers whole core
<_io.BufferedReader name='../300km/output_snow_kelFeSVostryakov/S=15_q=10_adiabatic.pik'>,0.15,1.1309733552923256,0.17112682612881708,7.47,300.0,0.0,5.493024066702814,17.96020210364591,307527.62832310447,221758.71638173543,1606.1752252112913,[301573.18153186],6.608945580390496,0.001538921236425782,0.05400002478437884,192.70423939746138,28743.926651896716,4.303313841573535,7793.615671167422,6262.1084020233375,6262.1084020233375,1.2738443883092507e-23,0.743529771628238,[632.57405526],[6.31234832e-05],Snow zone covers whole core
